Country,Country_Code,Year,Budget_Deficit_Surplus,Capital_Expenditure,Consumer_Price_Index_(CPI),Defence_Expenditure,Education_Expenditure,Expenditure,Exports,Food_Inflation_,Food_Inflation_YoY,GDP_Growth_Rate,GDP_per_Capita,GDP_per_Capita_,GDP_per_capita,Government_Debt,Health_Expenditure,Imports,Inflation_Rate,Inflation_Rate_,Interest_Rate,Labour_Force,Nominal_GDP,Population,Real_GDP,Revenue,Tax_Revenue,Unemployment_Rate,Value_Added_Tax_(VAT),Fiscal_Balance_Ratio,Debt_GDP_Ratio,Expenditure_Growth,Revenue_Growth,Revenue_Volatility,Fiscal_Gap,Debt_Growth,Trade_Balance,Deficit_Revenue_Ratio,Tax_GDP_Ratio,CapEx_Share,Health_Per_Capita
South Africa,ZAF,1978.0,-157.41666666666666,,,,,,,,,,,,,15269.333333333334,,,,10.908333333333333,,,,23964000.0,,659.5,,,,,,,14.978933604532907,106.97140713501146,,17.912186206940927,,-23.869092747030578,,,
South Africa,ZAF,1979.0,-175.91666666666666,,,,,,,,,,,,,17097.583333333332,,,,13.174999999999999,,,,24493000.0,,806.9166666666666,,,,,,,22.352792519585527,140.93295785979592,,11.973345267202218,,-21.80109470205515,,,
South Africa,ZAF,1980.0,-101.5,,3.466666666666667,,,,,,,,,,,18961.166666666668,,,,13.775,,,,25033000.0,,1074.5833333333333,,,,,,,33.17153774656614,223.3249563105542,,10.899688552475762,,-9.445521519968981,,,
South Africa,ZAF,1981.0,-134.58333333333334,,4.0,,,,,,,,,,,20742.25,,,,15.225,,,,25563000.0,,1224.6666666666667,,,,,,,13.966653741760382,275.57769750310143,,9.39332143767524,,-10.989384866630376,,,
South Africa,ZAF,1982.0,-176.58333333333334,,4.575,,,,,,,,,,,23661.25,,,,14.716666666666667,,,,26106000.0,,1439.6666666666667,,,,,,,17.555797495917247,313.9003148117067,,14.072725957887888,,-12.265570733966195,,,
South Africa,ZAF,1983.0,-223.58333333333334,,5.141666666666667,,,,,,,,,,,27443.416666666668,,,,12.35,,,,26660000.0,,1640.1666666666667,,,,,,,13.926834915489694,322.1489939539703,,15.984644372831823,,-13.631744741388072,,,
South Africa,ZAF,1984.0,-322.4166666666667,,5.7250000000000005,,,,,,,,,,,32081.083333333332,,,,11.641666666666666,,,,27227000.0,,1931.4166666666667,,,,,,,17.75734173356367,338.75244669063056,,16.899013424591793,,-16.693273503904734,,,
South Africa,ZAF,1985.0,-302.75,,6.658333333333334,,,,,,,,,,,36693.916666666664,,,,16.141666666666666,,,,33530000.0,,2447.5,,,,,,,26.720455624110095,475.0991577789016,,14.378670711972008,,-12.36976506639428,,,
South Africa,ZAF,1986.0,-402.0,,7.916666666666667,,,,,,,,,,,42905.583333333336,,,,18.650000000000002,,,,28400000.0,,2871.6666666666665,,,,,,,17.330609465440915,588.7234365321474,,16.928328265130244,,-13.998839233894373,,,
South Africa,ZAF,1987.0,-800.4166666666666,,9.183333333333334,,,,,,,,,,,51737.666666666664,,,,16.150000000000002,,,,29106000.0,,3226.0,,,,,,,12.338943702843874,652.1488742355275,,20.584927758042348,,-24.81142798098781,,,
South Africa,ZAF,1988.0,-557.4166666666666,,10.366666666666667,,,,,,,,,,,61910.666666666664,,,,12.85,,,,29809000.0,,4015.5833333333335,,,,,,,24.475614796445555,789.6997218528344,,19.66265712279256,,-13.881337290140493,,,
South Africa,ZAF,1989.0,-690.25,,11.883333333333333,,,,,,,,,,,76230.5,,,,14.508333333333333,,,,30534000.0,,5087.5,,,,,,,26.69392159711126,1043.9374788378002,,23.12983223138716,,-13.567567567567568,,,
South Africa,ZAF,1990.0,-326.75,,13.591666666666667,,,,,,,,,,,86526.0,,,,14.341666666666667,,,,37450000.0,,5988.25,,,,,,,17.705159705159712,1296.6789371206055,,13.505749011222544,,-5.456519016407131,,,
South Africa,ZAF,1991.0,-1044.25,,15.674999999999999,,,,,,,,,,,103160.91666666667,,,,15.525,,,,38012000.0,,6341.166666666667,,,,,,,5.893485854242342,1311.092108119115,,19.22533881916033,,-16.467789838883483,,,
South Africa,ZAF,1992.0,-1792.0,,17.858333333333334,,,,,,,,,,,128821.16666666667,,,,13.958333333333334,,,,38819000.0,,6770.333333333333,,,,,,,6.767944910242574,1099.380547487743,,24.874003478384488,,-26.46841612919108,,,
South Africa,ZAF,1993.0,-2467.6666666666665,,19.583333333333332,,,,,,,,,,,160998.08333333334,,,,9.700000000000001,,,192397.784,39628000.0,926062.318,7697.666666666667,,,,-1.2825858049730272,83.6798012878014,,13.69701147161637,963.5990341480841,,24.97797334030252,,-32.057333391070884,,,
South Africa,ZAF,1994.0,-2107.5833333333335,,21.316666666666666,,,,,,,3.19,,,,212707.33333333334,,,,8.991666666666667,,,218037.054,40436000.0,955696.3119999999,9010.583333333334,,20.0,,-0.966617047271852,97.5555894886258,,17.056034296107047,1215.427653075709,,32.11792894014784,,-23.39008758219501,,,
South Africa,ZAF,1995.0,-2059.1666666666665,,23.191666666666666,,,,,,,3.104,,,,257181.66666666666,,,,8.666666666666666,,,249160.33399999997,41150000.0,985322.898,10156.166666666666,,17.0,,-0.8264424090339624,103.21934576739919,,12.713753271615769,1583.148046614725,,20.908697709842315,,-20.275038154159216,,,
South Africa,ZAF,1996.0,-2267.0833333333335,,24.891666666666666,,,,,,,4.306,,,,290814.1666666667,,,,7.391666666666667,,,280721.564,40580000.0,1027691.782,11856.25,,19.0,,-0.8075914443584866,103.59523597790539,,16.73941940036432,2007.1289685836846,,13.077331847137907,,-19.12141978562643,,,
South Africa,ZAF,1997.0,-2588.0,,27.0,,,,,,,2.6100000000000003,,,,321179.0833333333,,,,8.6,,,311457.78599999996,41433000.0,1054411.768,13101.583333333334,,21.0,,-0.8309312261020182,103.1212246957067,,10.503602178878936,2162.489096472199,,10.441347137490432,,-19.753337700914013,,,
South Africa,ZAF,1998.0,-1727.5,,28.90833333333333,,,,,,,0.504,,,,349882.1666666667,,,,6.866666666666667,,,338293.356,42130000.0,1059683.828,14813.0,,25.0,,-0.5106514713815425,103.42566901215366,,13.062670542364474,2305.3040166164255,,8.936784748072801,,-11.66205360156619,,,
South Africa,ZAF,1999.0,-1419.25,,30.375,,,,,,,2.388,,,,374359.3333333333,,,,5.2749999999999995,,,370276.17000000004,43050000.0,1085116.24,16240.083333333334,,23.0,,-0.38329498763044884,101.1027345706134,,9.633992664101365,2393.666829857733,,6.99583145373226,,-8.739179294030716,,,
South Africa,ZAF,2000.0,-1601.75,,32.00833333333333,,,,,,,4.19,,,,392973.9166666667,,,,5.325,,,421255.212,43696000.0,1130691.122,17261.333333333332,,25.0,,-0.38023268421899076,93.28642245182873,,6.288452953340751,2212.2686324412316,,4.9723839305907624,,-9.279410628765643,,,
South Africa,ZAF,2001.0,-707.5833333333334,,33.833333333333336,,,,,,,2.722,,,,419421.25,,,,5.7250000000000005,,,466376.23,44552000.0,1161219.7820000001,20261.166666666668,,25.5,,-0.15171942475141442,89.93195257828643,,17.378920129769824,2695.0581493675236,,6.730048029057056,,-3.4923128809627615,,,
South Africa,ZAF,2002.0,-270.0,,36.916666666666664,,,,,,,3.7,,,,442272.5,,,,9.15,12.25,,544271.712,46330000.0,1204189.2619999999,23107.0,,27.5,,-0.04960757541630236,81.25950517891327,,14.045752547977642,3332.7170026038125,,5.448281411587996,,-1.168477084866058,,,
South Africa,ZAF,2003.0,-2842.6666666666665,,39.083333333333336,,,,,,,2.9539999999999997,,,,446409.9166666667,,,,5.966666666666666,11.458333333333334,,596159.61,46776000.0,1239701.7119999998,24190.416666666668,,28.5,,-0.47682979842708006,74.88093946295132,,4.68869462356285,3489.0470518267916,,0.9354903745240062,,-11.751210017741185,,,
South Africa,ZAF,2004.0,-2253.5,,39.641666666666666,,,,,,,4.544,,,,482242.5833333333,,,,1.3916666666666666,7.791666666666667,,660973.638,47277000.0,1296164.668,27584.75,,24.5,,-0.34093644140161605,72.959427669842,,14.03172744027421,3922.2068252275094,,8.026852748753521,,-8.169368944797398,,,
South Africa,ZAF,2005.0,-702.25,,40.975,22994.0,11701.0,,,,,5.282,,,,525862.5,8585.0,,,3.4,7.125,,734800.554,47810000.0,1364563.952,33177.166666666664,354378.0,24.0,,-0.09557015113518817,71.56533798693897,,20.273581115169304,4950.688304207492,,9.045222917718965,,-2.116666582941079,48.22778073191273,,0.00017956494457226522
South Africa,ZAF,2006.0,198.58333333333334,71817.28,42.85833333333333,27701.0,12777.0,,,,,5.5920000000000005,,,,558856.1666666666,9921.0,,,4.641666666666667,7.666666666666667,,823037.564,48368000.0,1441031.4700000002,38807.916666666664,416607.0,22.5,,0.02412810083275049,67.90165979188122,,16.97176270828833,6572.843745131702,,6.274200321693724,,0.5117083069390911,50.618224273418456,,0.00020511495203440292
South Africa,ZAF,2007.0,600.75,92131.66,45.925000000000004,26052.0,14567.0,,,,,5.378,,,,564008.0833333334,11484.0,,,7.075,9.666666666666666,,938659.9459999999,48974000.0,1518277.59,44784.75,494880.0,22.5,,0.06400081334673251,60.08651863081984,,15.4010672221089,8322.618317973442,,0.9218680894935272,,1.3414164419808081,52.721968387900084,,0.00023449177114387226
South Africa,ZAF,2008.0,-141.58333333333334,124795.87,50.93333333333334,27826.0,16612.0,,,,,3.214,,,,593463.9166666666,12995.0,,,11.525,11.625,18831026.39,1044652.332,49628000.0,1566726.4980000001,50544.916666666664,572559.0,22.75,,-0.013553153426869807,56.8097058215026,,12.86189309232868,9096.656390537162,,5.222590633674407,,-0.28011389209927146,54.80856955575148,,0.000261848150237769
South Africa,ZAF,2009.0,-13246.666666666666,181214.54,54.60833333333333,30694.0,20040.0,,,,,-1.536,,,,680030.4166666666,15817.0,,,7.141666666666667,8.208333333333334,18596812.377499998,1117691.364,50337000.0,1542628.85,48886.916666666664,627670.0,23.75,,-1.1851810878505333,60.842414871397956,,-3.2802507340830567,7220.45193741751,,14.586649258512917,,-27.09654764481976,56.15772119359419,,0.00031422214275781237
South Africa,ZAF,2010.0,-13341.333333333334,177096.21,56.84166666666667,31895.0,21639.0,,,,,3.036,,,,864584.0833333334,21001.0,,,4.283333333333333,6.333333333333333,18352206.637500003,1222245.28,51096000.0,1589520.6400000001,53512.416666666664,598481.0,24.75,,-1.0915430439079572,70.73736323476196,,9.461631690823902,5702.7098570670505,,27.139031158532756,,-24.931285418181766,48.96570351247337,,0.000411010646625959
South Africa,ZAF,2011.0,-11630.416666666666,181027.65,59.68333333333334,30601.0,29834.0,,,,,3.17,,,,1058748.75,24488.0,,,4.983333333333333,5.5,18706361.630000003,1330818.8059999999,51889000.0,1639885.4980000001,60829.916666666664,673928.0,25.0,,-0.8739293895029815,79.55619091243892,,13.674396440701454,5993.910997606082,,22.45758051872533,,-19.119566989378857,50.640101940368886,,0.00047193046695831486
South Africa,ZAF,2012.0,-13831.5,202842.48,63.1,34659.0,42053.0,,61256.36363636364,,,2.4,,,,1246412.9166666667,29339.0,71131.54545454546,,5.666666666666667,5.25,19199955.49,1426554.014,52699000.0,1679180.966,65662.5,742576.0,25.0,,-0.9695742232161986,87.37229045900443,,7.944418796124175,7126.894342715014,,17.725089797429906,-9875.181818181816,-21.06453455168475,52.053829908469204,,0.0005567278316476594
South Africa,ZAF,2013.0,-14131.416666666666,224793.04,66.75,38046.0,47607.0,,69948.75,,,2.482,,,,1440761.6666666667,31966.0,81424.41666666667,,5.758333333333333,5.0,19751673.855,1547452.084,53524000.0,1720916.47,72263.08333333333,813671.0,24.75,199715.0,-0.9132054435015815,93.10541383242382,,10.052287581699337,9333.52172867902,,15.592645695597795,-11475.666666666672,-19.555513015520834,52.5813373100863,,0.0005972274120020925
South Africa,ZAF,2014.0,-13985.833333333334,252397.69,70.84166666666667,40279.0,52511.0,,82364.0,,,1.416,,,,1664515.5,35038.0,90307.41666666667,,6.05,5.625,20216438.485,1653549.208,54369000.0,1745247.2440000002,78673.58333333333,899888.0,25.0,221290.15,-0.8458069022481328,100.66319719709243,,8.871057951443628,9778.190634363074,,15.53024615452243,-7943.4166666666715,-17.777038671388006,54.421603883710965,,0.0006444481230112748
South Africa,ZAF,2015.0,-13455.416666666666,265181.82,74.05833333333334,42598.0,57643.0,,86523.5,,,1.332,,,,1875748.25,39045.0,90661.41666666667,,4.583333333333333,5.916666666666667,21084659.9225,1768317.012,55204000.0,1768317.008,86825.75,986295.0,25.5,233488.52,-0.7609165424161324,106.07533814756967,,10.362012662022302,10316.524814520279,,12.690344427552635,-4137.9166666666715,-15.497034769831144,55.77591536511214,,0.0007072857039344975
South Africa,ZAF,2016.0,-15039.25,283274.15,78.925,44896.0,63829.0,,91376.91666666667,,,0.6639999999999999,,,,2115440.4166666665,42452.0,91594.58333333333,,6.325,6.958333333333333,21533066.4225,1903821.818,56020000.0,1780068.4,93830.91666666667,1069983.0,27.0,254811.0,-0.7899505015547627,111.11546241701211,,8.068075043022006,11220.095762675694,,12.778482755703834,-217.66666666665697,-16.028032693559602,56.201845670832626,,0.0007578007854337737
South Africa,ZAF,2017.0,-16429.333333333332,271943.7,83.01666666666667,46900.0,71699.0,,98929.75,,,1.154,,,,2337704.6666666665,44856.0,92251.58333333333,,5.283333333333333,6.875,22289002.7025,2031275.97,56840000.0,1800680.648,98379.25,1144081.0,27.75,268477.33,-0.8088183770191173,115.08552757933066,,4.847371735151262,10696.144864051728,,10.506760117130852,6678.1666666666715,-16.69999855999444,56.32326758633393,,0.0007891625615763547
South Africa,ZAF,2018.0,-17551.666666666668,249757.86,86.76666666666667,46792.0,76119.0,,104112.5,,,1.5539999999999998,,,,2622912.25,49378.0,102961.16666666667,,4.616666666666666,6.583333333333333,22496413.34,2145276.17,57673000.0,1828713.35,105837.25,1216464.0,27.25,299685.71,-0.8181541804320079,122.2645497432622,,7.580866900286387,10456.659733023023,,12.200325704102344,1151.3333333333285,-16.583638243309107,56.70430767895026,,0.0008561718655176599
South Africa,ZAF,2019.0,-27897.666666666668,230151.28,90.34166666666665,47305.0,97208.0,,108372.16666666667,,,0.26799999999999996,,,,2947844.25,53911.0,106148.0,,4.141666666666667,6.625,22928837.7725,2250082.62,58533000.0,1833466.83,109646.08333333333,1287690.0,28.75,310891.67,-1.2398507689760596,131.01048929483306,,3.5987644551737086,9156.39079990358,,12.388214664825338,2224.1666666666715,-25.443377290418496,57.22856523375128,,0.0009210359967881366
South Africa,ZAF,2020.0,-43436.666666666664,204324.85,93.24166666666667,51495.0,113700.0,,116780.58333333333,,,-6.140000000000001,,,,3525282.6666666665,58417.0,93665.08333333333,,3.283333333333333,4.208333333333333,21343998.905,2225104.136,59353000.0,1720361.768,104183.66666666667,1355766.0,29.25,304332.37,-1.9521183734236995,158.43225535520133,,-4.981862097217327,6266.86684365599,,19.58849815985586,23115.5,-41.69239580100527,60.930451661341934,,0.0009842299462537699
South Africa,ZAF,2021.0,-26534.5,199810.35,97.54166666666667,50841.0,117221.0,,151898.33333333334,,,5.367999999999999,,,,4071568.3333333335,66074.0,115024.33333333333,,4.558333333333334,3.5416666666666665,22348982.865,2488060.654,59965000.0,1805606.2559999998,125883.91666666667,1249711.0,34.25,339277.03,-1.0664731969994812,163.6442554882078,,20.828840733192333,10383.346545203138,,15.496223092465033,36874.000000000015,-21.07854657101417,50.22831730371473,,0.0011018760943883933
South Africa,ZAF,2022.0,-26590.666666666668,209916.09,104.40833333333335,52329.0,125304.0,,167983.58333333334,,,1.924,,,,4489553.75,73452.0,152147.75,,6.8500000000000005,5.291666666666667,23377640.0625,2662209.514,60605000.0,1840120.054,138330.08333333334,1563754.0,33.75,356148.66,-0.9988194590557935,168.64013618726779,,9.88701892682875,14803.643775783123,,10.265956075075078,15835.833333333343,-19.2226202904767,58.73895318067742,,0.0012119792096361686
South Africa,ZAF,2023.0,-34462.833333333336,232707.41,110.75,56554.0,139518.0,,170385.91666666666,,,0.704,,,,4958549.5,71514.0,164882.41666666666,,5.908333333333334,8.0,24401283.79,2809597.784,62028000.0,1852973.0219999999,141450.16666666666,1686697.0,32.5,,-1.2266109237980998,176.48609805424022,,2.25553491919388,16673.928102167614,,10.446377883325253,5503.5,-24.363939714929053,60.03339729285606,,0.001152930934416715
South Africa,ZAF,2024.0,-26797.083333333332,,110.125,,,,167853.0,,,0.58,,,,5397472.75,,154181.66666666666,,4.433333333333333,8.166666666666666,25008069.3575,2934496.8,63016000.0,1863717.6,156222.0,,32.75,,-0.9131747335125168,183.93179880107556,,10.443136039665335,19492.737039390104,,8.851847702639649,13671.333333333343,-17.153207188061433,,,
South Africa,ZAF,2025.0,-18917.0,,100.6,,,,161526.0,,,,,,,5657573.0,,152092.66666666666,,2.975,7.5625,25014944.26,,,,173898.66666666666,,33.0,,,,,11.315094331570874,18441.24074016745,,4.8189265985641105,9433.333333333343,-10.878174262405693,,,
Tanzania,TZA,1997.0,,,,,,,,,,,,,,,,1948.2,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,1998.0,,,,,,,,,,,,,,,,2337.48,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,1999.0,,,,,,,1201.75,,,,,,,,,2210.4,,,,,,,,,,,,,,,,,,,-1008.6500000000001,,,,
Tanzania,TZA,2000.0,,,,,,,1360.96,,,,,,,,,2049.98,,,,,,,,,,,,,,,,,,,-689.02,,,,
Tanzania,TZA,2001.0,,,,,,,1766.7,,,,,,,,,2209.69,,,,,,,,,,,,,,,,,,,-442.99,,,,
Tanzania,TZA,2002.0,,,,,,,1899.7,,,7.1,,,,,,2143.86,,,,,,,,,,,,,,,,,,,-244.16000000000008,,,,
Tanzania,TZA,2003.0,,,,,,,2168.61,,,6.875,,,,,,2659.16,,,,,,,,,,,,,,,,,,,-490.5499999999997,,,,
Tanzania,TZA,2004.0,,,,,,,2615.27,,,7.875,,,,,,3457.56,,,,,,,,,,,,,,,,,,,-842.29,,,,
Tanzania,TZA,2005.0,,,,,,,2948.27,,,7.275,,,,,,4204.89,,,,,7645131.8,,9432897.8,,,,,,,,,,,,-1256.6200000000003,,,,
Tanzania,TZA,2006.0,,,,,,,3271.38,,,4.575,,,,,,5113.44,,,,,9310772.8,,9872524.6,,,,,,,,,,,,-1842.0599999999995,,,,
Tanzania,TZA,2007.0,,,,,,,3899.87,,,8.475,,,,,,6274.32,,,,,10708172.6,,10708172.8,,,,,,,,,,,,-2374.45,,,,
Tanzania,TZA,2008.0,,,,,,,5110.77,,,5.6,,,,,,8674.17,,,,,13105975.8,,11304253.2,,,,,,,,,,,,-3563.3999999999996,,,,
Tanzania,TZA,2009.0,,,,,,,4713.84,,,5.425000000000001,,,,,,7556.1,,,3.7000000000000006,,15090729.6,,11912687.6,,,,,,,,,,,,-2842.26,,,,
Tanzania,TZA,2010.0,-3512.2,2611.3,,,,8173.7,5805.99,,,6.375,,,,,,9054.39,,,7.599999999999999,,17534407.2,,12670201.6,4661.5,4427.8,,1488.4,-0.02003033213463869,,,,,-3512.2,,-3248.3999999999996,-75.34484607958811,0.02525206555029702,31.94758799564457,
Tanzania,TZA,2011.0,-3861.4,2749.0,,,,9439.4,6733.29,,,7.95,,,,,,12035.57,,,8.5,,21105032.2,,13671718.8,5736.3,5293.3,,1632.9,-0.01829611044137616,,15.485031258793436,23.05695591547785,,-3703.0999999999995,,-5302.28,-67.31516831407004,0.025080748277654843,29.122613725448655,
Tanzania,TZA,2012.0,-3543.1,3774.7,,,,10764.5,7907.47,,,5.125,,,,,,12678.02,,,12.0,,24748782.6,,22783261.0,7221.4,6480.5,,2072.6,-0.01431625974200444,,14.037968514947984,25.889510660181635,1285.4185479186665,-3543.1000000000004,,-4770.55,-49.06389342786717,0.026185126374660545,35.06618979051512,
Tanzania,TZA,2013.0,-5100.4,4499.7,,,,13543.0,7773.89,,,6.8,,,,,,13517.6,,,12.0,,28786085.4,,24362932.6,8442.6,7730.0,,2374.9,-0.01771828273670028,,25.811695852106453,16.91084831196168,1658.9633158491883,-5100.4,,-5743.71,-60.4126690829839,0.026853251814503407,33.2252824337296,
Tanzania,TZA,2014.0,-3775.7,3926.0,,,,13958.2,8056.78,,,6.75,,,,,,13566.07,,,12.0,,33041355.0,,35549644.4,10182.5,9294.4,,2647.7,-0.011427194798760523,,3.065790445248484,20.60858029516972,2180.268470395332,-3775.7000000000007,,-5509.29,-37.080284802356985,0.028129596985353656,28.12683583843189,
Tanzania,TZA,2015.0,-4006.0,3710.2,97.875,,,14603.7,7752.96,8.625,,6.15,,,,,,10561.04,5.583333333333333,,12.0,,37739726.2,,37739726.4,10957.8,9891.7,,3031.8,-0.01061480938883971,,4.624521786476765,7.6140437024306395,2129.988722270614,-3645.9000000000015,,-2808.080000000001,-36.55843326215116,0.026210312039836686,25.405890288077675,
Tanzania,TZA,2016.0,-3711.6,4339.6,102.95,,,17759.6,8023.72,7.575,,6.975,,,,,,8958.43,5.175,,12.0,,43344929.6,,40331357.2,14048.0,12411.0,,3553.6,-0.008562939273986039,,21.61027684764818,28.200916242311425,2614.2790952765554,-3711.5999999999985,,-934.71,-26.420842824601365,0.028633106835176406,24.435235027815946,
Tanzania,TZA,2017.0,-2258.9,7272.8,108.41666666666667,,,18898.7,7932.56,9.583333333333334,,6.65,,,,,,9294.4,5.333333333333333,,12.0,,47496853.0,,43044556.4,16639.8,14055.2,,3979.5,-0.00475589403786394,,6.413995810716466,18.449601366742584,3269.2496919017985,-2258.9000000000015,,-1361.8399999999992,-13.575283356771116,0.02959185527512739,38.48307026409224,
Tanzania,TZA,2018.0,-2523.2,7615.8,112.21666666666665,,,20468.1,7917.14,3.7416666666666667,,7.05,,,,,,10445.41,3.525,,12.0,,49599109.0,,46069787.2,17944.9,15191.4,,4478.9,-0.005087188158964711,,8.304274897215148,7.843243308212844,3404.0808355560553,-2523.199999999997,,-2528.2699999999995,-14.060819508606901,0.03062837277984167,37.20814340363786,
Tanzania,TZA,2019.0,-3771.1,8493.8,116.08333333333333,,,22300.6,9284.74,4.341666666666667,,6.95,,,,,,10403.61,3.4499999999999997,,12.0,,53816077.8,,49255695.4,18529.6,15511.3,,4781.6,-0.007007385439746782,,8.952956063337592,3.2583073742400215,3127.224658063441,-3771.0,,-1118.8700000000008,-20.35176150591486,0.028822799122681514,38.08776445476803,
Tanzania,TZA,2020.0,-2440.0,9309.0,100.0,,,23510.0,8245.1,5.025,,4.575,,,,,,9150.72,3.2916666666666665,,12.0,,58153741.4,,51489415.2,21070.0,17623.0,,5184.0,-0.004195774753711719,,5.423172470695858,13.709955962352138,2576.42715557805,-2440.0,,-905.619999999999,-11.580446131941148,0.0303041551166646,39.59591663122076,
Tanzania,TZA,2021.0,-5991.0,11702.0,103.675,,,26585.0,9508.61,,,4.8,,,,,,11610.39,3.6750000000000003,,12.0,,62466854.6,,53980605.2,20595.0,17624.0,,5218.0,-0.009590686194082838,,13.079540621012331,-2.254390128144279,1852.3120358082244,-5990.0,,-2101.779999999999,-29.089584850691914,0.028213362290855606,44.017302990408126,
Tanzania,TZA,2022.0,-7420.0,15817.0,108.19166666666666,,,31816.0,11586.86,7.409090909090909,,4.7,,,,,,16674.12,4.333333333333333,,12.0,,68328012.8,,56498877.2,24396.0,20931.0,,6298.0,-0.01085938211274893,,19.676509309761148,18.45593590677348,2545.756327695174,-7420.0,,-5087.259999999998,-30.41482210198393,0.030633116846623704,49.713980387226556,
Tanzania,TZA,2023.0,-9880.0,15682.0,112.30833333333334,,,36157.0,13560.87,6.866666666666666,,5.075,,,,,,16124.8,3.8000000000000003,,12.0,,75515220.8,,59359902.8,2113897.1384615386,1754007.2584615385,,7067.0,-0.013083455090685507,,13.644078451093788,8564.93334342326,935908.3895579597,2077740.1384615386,,-2563.9299999999985,-0.4673831957211745,2.3227201614188204,43.3719611693448,
Tanzania,TZA,2024.0,,,115.74666666666667,,,,9121.6,2.108333333333333,,5.5,,,,,,16887.8,3.0500000000000003,,5.875,,51376716.5,,38548447.0,2512906.171666667,2069262.1983333335,,,,,0.0,18.87551792115678,1262945.6358729668,,,-7766.199999999999,,4.027626402192,,
Tanzania,TZA,2025.0,,,118.95,,,,,5.32,,,,,,,,,3.2,,6.0,,,,,,,,,,,0.0,0.0,1332649.2836202548,,,,,,,
Togo,TGO,1965.0,,,,,,,,,,,,,,,,,,,,,43.5,,625.21,,,,,,,,,,,,,,,,
Togo,TGO,1966.0,,,,,,,,,,,,,,,,,,,,,53.1,,683.75,,4.6,,,,,,,,,,,,8.662900188323915,,
Togo,TGO,1967.0,,,,,,,,,,,,,,,,,,,,,57.0,,721.06,,5.1,,,,,,,,,,,,8.947368421052632,,
Togo,TGO,1968.0,,,,,,,,,,,,,,,,,,,,,59.9,,757.72,,5.4,,,,,,,,,,,,9.015025041736228,,
Togo,TGO,1969.0,,,,,,,,,,,,,,,,,,,,,69.6,,839.41,,6.5,,,,,,,,,,,,9.339080459770116,,
Togo,TGO,1970.0,,,,,,,,,,,,,,11.0,,,,,,,73.7,2197383.0,860.64,,8.9,,,,14.925373134328357,,,,,,,,12.075983717774763,,
Togo,TGO,1971.0,,,,,,,,,,,,,,13.02,,,,,,,81.9,2267211.0,860.64,,10.4,,,,15.897435897435896,,,,,18.36363636363636,,,12.698412698412698,,
Togo,TGO,1972.0,,,,,,,,,,,,,,11.86,,,,,,,87.6,2330704.0,926.24,,11.7,,,,13.538812785388126,,,,,-8.909370199692779,,,13.356164383561644,,
Togo,TGO,1973.0,,,,,,,,,,,,,,15.51,,,,,,,90.4,2390909.0,962.26,,11.0,,,,17.1570796460177,,,,,30.77571669477235,,,12.168141592920353,,
Togo,TGO,1974.0,,,,,,,51.77,,,,,,,30.52,,-23.6,,,,,130.7,2450335.0,1008.58,,15.2,,,,23.351185921958688,,,,,96.77627337201807,75.37,,11.629686304514154,,
Togo,TGO,1975.0,,,,,,,30.21,,,,,,,35.97,,-45.33,,,,,128.3,2509713.0,1033.02,,26.2,,,,28.03585346843336,,,,,17.85714285714286,75.53999999999999,,20.42088854247856,,
Togo,TGO,1976.0,,,,,,,37.96,,,,,,,57.88,,-43.16,,,,,136.3,2569671.0,1011.79,,32.3,,,,42.46515040352164,,,,,60.911871003614124,81.12,,23.69772560528246,,
Togo,TGO,1977.0,,,,,,,48.96,,,,,,,106.7,,-62.09,,,,,168.8,2630626.0,1082.55,,40.7,,,,63.21090047393365,,,,,84.34692467173461,111.05000000000001,,24.11137440758294,,
Togo,TGO,1978.0,,,,,,,59.11,,,,,,,185.07,,-92.72,,,,,188.8,2693400.0,1202.19,,49.6,,,,98.02436440677965,,,,,73.4489222118088,151.82999999999998,,26.271186440677962,,
Togo,TGO,1979.0,,,,,,,61.81,,,,,,,234.7,,-98.77,,,,,212.8,2761240.0,1139.79,,49.9,,,,110.29135338345864,,,,,26.816880099421848,160.57999999999998,,23.44924812030075,,
Togo,TGO,1980.0,,,,,,,100.52,,,,,,,237.11,,-110.74,,,,,238.4,2838110.0,1305.75,,60.0,,,,99.45889261744966,,,,,1.0268427780145029,211.26,,25.167785234899327,,
Togo,TGO,1981.0,,,,,,,102.64,,,,,,,273.18,,-112.48,,,,,258.0,2925865.0,1262.65,,54.1,,,,105.88372093023256,,,,,15.2123486989161,215.12,,20.968992248062015,,
Togo,TGO,1982.0,,,,,,,113.31,,,,,,,312.47,,-134.12,,,,,269.7,3023343.0,1217.62,,64.5,,,,115.85836114200964,,,,,14.382458452302526,247.43,,23.915461624026698,,
Togo,TGO,1983.0,,,,,,,104.22,,,,,,,349.33,,-111.19,,,,,298.0,3126635.0,1151.37,,62.0,,,,117.2248322147651,,,,,11.796332447914981,215.41,,20.80536912751678,,
Togo,TGO,1984.0,,,,,,,127.14,,,,,,,353.02,,-115.01,,,,,313.8,3232244.0,1215.7,,68.7,,,,112.49840662842574,,,,,1.0563077891964534,242.15,,21.892925430210326,,
